Index	Topic	StartVerseId	EndVerseId	Votes	PassageLength	UsableRange	VotesPercentage
361141	self destruction	55004003	55004004	178	2	True	0.024267211997273348
361142	self destruction	20018012		174	1	False	0.023721881390593048
361143	self destruction	48005019	48005021	172	3	True	0.023449216087252898
361144	self destruction	44017010	44017011	166	2	True	0.022631220177232448
361145	self destruction	45001028		163	1	False	0.022222222222222223
361146	self destruction	62001009		157	1	False	0.021404226312201773
361147	self destruction	61003009		154	1	False	0.02099522835719155
121581	evil thoughts	46010013		384	1	False	0.05662046593925096
121582	evil thoughts	50004008		353	1	False	0.052049542907696845
121583	evil thoughts	45012021		330	1	False	0.04865821291654379
121584	evil thoughts	64001011		323	1	False	0.047626069006192866
121585	evil thoughts	20015026		228	1	False	0.033618401651430256
121586	evil thoughts	40005028		213	1	False	0.031406664700678266
121587	evil thoughts	20024017		205	1	False	0.030227071660277206
121588	evil thoughts	40015019		202	1	False	0.029784724270126805
121589	evil thoughts	45005001	45005021	186	21	True	0.027425538189324684
121590	evil thoughts	59004011		171	1	False	0.025213801238572694
121591	evil thoughts	46006018		152	1	False	0.022412267767620172
121592	evil thoughts	43003016		148	1	False	0.02182247124741964
121593	evil thoughts	49004032		140	1	False	0.02064287820701858
370597	sibling rivalry	20015001		219	1	False	0.12822014051522249
370598	sibling rivalry	46013004	46013006	152	3	True	0.08899297423887588
370599	sibling rivalry	62003017		137	1	False	0.08021077283372366
370600	sibling rivalry	62004020		131	1	False	0.07669789227166277
370601	sibling rivalry	59004001		130	1	False	0.07611241217798595
370602	sibling rivalry	45012018		99	1	False	0.057962529274004686
370603	sibling rivalry	42012012		86	1	False	0.05035128805620609
370604	sibling rivalry	40005021	40005022	71	2	True	0.04156908665105386
370605	sibling rivalry	52005015		68	1	False	0.03981264637002342
370606	sibling rivalry	59005009		68	1	False	0.03981264637002342
370607	sibling rivalry	60004008		63	1	False	0.036885245901639344
370608	sibling rivalry	19133001		58	1	False	0.03395784543325527
370609	sibling rivalry	20022006		54	1	False	0.03161592505854801
370610	sibling rivalry	62003015		53	1	False	0.031030444964871194
370611	sibling rivalry	59001002	59001003	51	2	True	0.029859484777517563
370612	sibling rivalry	49006001	49006002	37	2	True	0.021662763466042154
265905	materialism	58013005		902	1	False	0.10059105609456898
265906	materialism	42012015		489	1	False	0.054533288725326194
265907	materialism	62002016		478	1	False	0.05330656852905096
265908	materialism	54006009	54006010	393	2	True	0.04382736701237872
265909	materialism	21005010		333	1	False	0.03713616594178655
265910	materialism	40006019	40006021	323	3	True	0.03602096576335452
265911	materialism	40006033		271	1	False	0.030221924835507973
265912	materialism	42012033	42012034	257	2	True	0.028660644585703134
265913	materialism	54006017	54006019	200	3	True	0.02230400356864057
265914	materialism	62002015	62002017	185	3	True	0.020631203300992527
265915	materialism	45012002		184	1	False	0.020519683283149324
123486	eyes	40006022		756	1	False	0.10504376823676533
123487	eyes	19101003		312	1	False	0.04335139641517299
123488	eyes	09016007		282	1	False	0.03918299291371405
123489	eyes	19119018		245	1	False	0.03404196192858135
123490	eyes	12006017		234	1	False	0.03251354731137974
123491	eyes	42011033	42011036	216	4	True	0.030012505210504376
123492	eyes	40005028		210	1	False	0.02917882451021259
123493	eyes	20020012		206	1	False	0.02862303737668473
123494	eyes	41008025		202	1	False	0.02806725024315687
123495	eyes	40005029		160	1	False	0.022231485341114354
123496	eyes	49001016	49001021	145	6	True	0.020147283590384882
71347	comfort	47001003	47001004	568	2	True	0.08870841792909574
71348	comfort	19023004		301	1	False	0.047009214430735594
71349	comfort	40011028	40011030	255	3	True	0.03982508199281587
71350	comfort	19119076		209	1	False	0.032640949554896145
71351	comfort	40005004		194	1	False	0.030298297672965796
71352	comfort	19119050		185	1	False	0.02889270654380759
71353	comfort	19091001	19091016	169	16	True	0.026393877869748554
71354	comfort	23041010		164	1	False	0.025612993909105108
71355	comfort	19034018		139	1	False	0.021708574105887866
71356	comfort	45008026	45008028	129	3	True	0.02014680618460097
302149	palm reader	05018010	05018012	195	3	True	0.11423550087873462
302150	palm reader	03019031		177	1	False	0.10369068541300527
302151	palm reader	03020006		163	1	False	0.09548916227299356
302152	palm reader	23008019		137	1	False	0.08025776215582894
302153	palm reader	48005019	48005021	135	3	True	0.07908611599297012
302154	palm reader	12021006		121	1	False	0.07088459285295841
302155	palm reader	66021008		116	1	False	0.06795547744581136
302156	palm reader	44016016	44016018	113	3	True	0.06619800820152313
302157	palm reader	13010013	13010014	105	2	True	0.061511423550087874
302158	palm reader	33005012		70	1	False	0.041007615700058585
302159	palm reader	14033006		61	1	False	0.035735207967193906
302160	palm reader	02022018		47	1	False	0.02753368482718219
367205	sex before marriage	58013004		629	1	False	0.09295108615339145
367206	sex before marriage	46007001	46007040	519	40	True	0.07669572927441998
367207	sex before marriage	46006018	46006020	441	3	True	0.06516920348751293
367208	sex before marriage	02022016		391	1	False	0.05778040490616226
367209	sex before marriage	46007008	46007009	374	2	True	0.05526821338850303
367210	sex before marriage	01002024		329	1	False	0.04861829466528742
367211	sex before marriage	52004003	52004008	320	6	True	0.047288310920644304
367212	sex before marriage	62003004	62003010	286	7	True	0.04226392788532585
367213	sex before marriage	01039007	01039010	217	4	True	0.032067385843061916
367214	sex before marriage	22002007		156	1	False	0.0230530515738141
199620	hopelessness	19034017	19034020	703	4	True	0.07492273260151337
199621	hopelessness	24029011		562	1	False	0.0598955557923905
199622	hopelessness	50004006	50004007	474	2	True	0.05051689225194501
199623	hopelessness	50004013		306	1	False	0.03261217094745817
199624	hopelessness	46010013		298	1	False	0.031759565171054036
199625	hopelessness	40011028	40011030	268	3	True	0.02856229350953853
199626	hopelessness	23040031		267	1	False	0.02845571778748801
199627	hopelessness	42001037		249	1	False	0.026537354790578706
199628	hopelessness	66021004		232	1	False	0.02472556751571992
199629	hopelessness	45015013		231	1	False	0.0246189917936694
333915	races mixing	44017026		189	1	False	0.11078546307151231
333916	races mixing	48003028		179	1	False	0.10492379835873387
333917	races mixing	51003011		165	1	False	0.09671746776084408
333918	races mixing	66007009		133	1	False	0.0779601406799531
333919	races mixing	45010012		132	1	False	0.07737397420867527
333920	races mixing	40028019		128	1	False	0.07502930832356389
333921	races mixing	46012013		120	1	False	0.07033997655334115
333922	races mixing	43013034		116	1	False	0.06799531066822978
333923	races mixing	44010034	44010035	106	2	True	0.06213364595545135
333924	races mixing	05007003	05007004	48	2	True	0.02813599062133646
333925	races mixing	39002010		48	1	False	0.02813599062133646
333926	races mixing	05007003		38	1	False	0.022274325908558032
333927	races mixing	59002001		36	1	False	0.021101992966002344
333928	races mixing	47006014		35	1	False	0.020515826494724502
456657	women preaching the gospel	54002012		505	1	False	0.05350143023625384
456658	women preaching the gospel	46014034		411	1	False	0.0435427481724759
456659	women preaching the gospel	56002001	56002015	342	15	True	0.03623265176395805
456660	women preaching the gospel	44018026		335	1	False	0.03549104778048522
456661	women preaching the gospel	44002017		260	1	False	0.027545290814704946
456662	women preaching the gospel	54002011		217	1	False	0.02298972348765759
456663	women preaching the gospel	44021009		212	1	False	0.022460006356605573
456664	women preaching the gospel	46014035		206	1	False	0.02182434579934315
163815	gods creation	45001020		491	1	False	0.02761374500871717
163816	gods creation	51001016		408	1	False	0.022945841066306732
163817	gods creation	01001001		381	1	False	0.021427366289859962
218463	isolation	20018001		443	1	False	0.3034246575342466
218464	isolation	58010025		175	1	False	0.11986301369863013
218465	isolation	46012014		116	1	False	0.07945205479452055
218466	isolation	19034017	19034020	108	4	True	0.07397260273972603
218467	isolation	55003001	55003005	82	5	True	0.056164383561643834
218468	isolation	46015033		65	1	False	0.04452054794520548
218469	isolation	46012012		59	1	False	0.04041095890410959
218470	isolation	47012009		50	1	False	0.03424657534246575
218471	isolation	01002018		46	1	False	0.031506849315068496
218472	isolation	46012013		38	1	False	0.026027397260273973
218473	isolation	23026020		33	1	False	0.022602739726027398
218474	isolation	19037001	19037040	31	40	True	0.021232876712328767
23277	bad parents	19027010		787	1	False	0.09187485407424702
23278	bad parents	51003021		628	1	False	0.0733130982955872
23279	bad parents	49004029		405	1	False	0.04727994396451086
23280	bad parents	23049015		368	1	False	0.04296054167639505
23281	bad parents	20022006		345	1	False	0.04027550782162036
23282	bad parents	54005008		334	1	False	0.03899136119542377
23283	bad parents	26018020		330	1	False	0.03852439878589774
23284	bad parents	49006004		275	1	False	0.03210366565491478
23285	bad parents	48006007		263	1	False	0.03070277842633668
23286	bad parents	47012014		249	1	False	0.029068409992995564
23287	bad parents	42017003		226	1	False	0.026383376138220872
23288	bad parents	02020012		177	1	False	0.020663086621526966
128065	false accusations	60003016		477	1	False	0.0853767674959728
128066	false accusations	02020016		419	1	False	0.07499552532665116
128067	false accusations	02023001		335	1	False	0.05996062287453016
128068	false accusations	23054017		319	1	False	0.057096831931269014
128069	false accusations	05019018	05019019	279	2	True	0.04993735457311616
128070	false accusations	40005011		269	1	False	0.048147485233577945
128071	false accusations	02014014		266	1	False	0.04761052443171648
128072	false accusations	60002001	60002012	224	12	True	0.040093073205655985
128073	false accusations	19023001	19023006	150	6	True	0.026848040093073205
128074	false accusations	66012010		134	1	False	0.023984249149812065
128075	false accusations	19015003		123	1	False	0.02201539287632003
128076	false accusations	01050020		119	1	False	0.021299445140504743
128077	false accusations	59001001	59001027	117	27	True	0.0209414712725971
48179	breaking bad habits	49004022	49004024	551	3	True	0.09762579730687455
48180	breaking bad habits	46010013		486	1	False	0.08610914245216159
48181	breaking bad habits	45012001	45012002	286	2	True	0.050673281360737066
48182	breaking bad habits	50004013		273	1	False	0.04836995038979447
48183	breaking bad habits	20028013		259	1	False	0.045889440113394755
48184	breaking bad habits	62001009		252	1	False	0.0446491849751949
48185	breaking bad habits	62002015	62002017	230	3	True	0.0407512402551382
48186	breaking bad habits	59001012		225	1	False	0.03986534372785259
48187	breaking bad habits	49004027		204	1	False	0.03614457831325301
48188	breaking bad habits	48006009		182	1	False	0.032246633593196315
48189	breaking bad habits	46003016		148	1	False	0.026222537207654145
48190	breaking bad habits	51003005	51003017	138	13	True	0.02445074415308292
48191	breaking bad habits	46015033		120	1	False	0.021261516654854713
48192	breaking bad habits	42006046		116	1	False	0.020552799433026223
143647	forgiveness of adultery	43008001	43008059	360	59	True	0.058195926285160036
143648	forgiveness of adultery	58013004		348	1	False	0.05625606207565471
143649	forgiveness of adultery	46013004	46013008	318	5	True	0.05140640155189137
143650	forgiveness of adultery	58008012		315	1	False	0.050921435499515035
143651	forgiveness of adultery	19103010	19103012	239	3	True	0.03863562883931458
143652	forgiveness of adultery	42017003	42017004	229	2	True	0.03701907533139347
143653	forgiveness of adultery	48006001		202	1	False	0.032654380860006466
143654	forgiveness of adultery	23001018		170	1	False	0.027481409634658907
143655	forgiveness of adultery	19037004		170	1	False	0.027481409634658907
143656	forgiveness of adultery	40019008	40019009	146	2	True	0.023601681215648238
143657	forgiveness of adultery	33007018	33007019	129	2	True	0.020853540252182348
143658	forgiveness of adultery	19051001	19051019	125	19	True	0.0202069188490139
157080	giving up	48006009		613	1	False	0.1446436998584238
157081	giving up	06001009		501	1	False	0.11821613968853233
157082	giving up	14015007		457	1	False	0.10783388390750354
157083	giving up	45012011	45012012	232	2	True	0.05474280320906088
157084	giving up	55004007		221	1	False	0.05214723926380368
157085	giving up	46016013		170	1	False	0.04011326097215668
157086	giving up	41010027		165	1	False	0.03893345917885795
157087	giving up	40011028		146	1	False	0.034450212364322795
157088	giving up	61003008	61003009	132	2	True	0.03114676734308636
157089	giving up	50004013		123	1	False	0.029023124115148655
157090	giving up	47008012		107	1	False	0.02524775837659273
157091	giving up	46015058		93	1	False	0.0219443133553563
394948	surrender	59004007		531	1	False	0.07319090282563749
394949	surrender	45012002		417	1	False	0.0574776016540317
394950	surrender	41014035	41014036	324	2	True	0.044658855961405924
394951	surrender	43015001	43015007	281	7	True	0.03873190902825638
394952	surrender	60005006	60005010	268	5	True	0.036940041350792555
394953	surrender	59004010		258	1	False	0.03556168159889731
394954	surrender	20023026		250	1	False	0.03445899379738112
394955	surrender	45012001		234	1	False	0.03225361819434872
394956	surrender	42009023	42009024	204	2	True	0.02811853893866299
394957	surrender	20003005	20003006	167	2	True	0.023018607856650587
394958	surrender	46006019	46006020	163	2	True	0.022467263955892488
394959	surrender	50002005	50002008	151	4	True	0.020813232253618193
394960	surrender	24010023		147	1	False	0.020261888352860098
394961	surrender	48002020		147	1	False	0.020261888352860098
252506	loving difficult people	42006027	42006036	671	10	True	0.07026913812964708
252507	loving difficult people	55002023	55002026	578	4	True	0.06052989841868259
252508	loving difficult people	45012009	45012021	300	13	True	0.031416902293433864
252509	loving difficult people	40005046		266	1	False	0.02785632003351136
252510	loving difficult people	46013004	46013007	266	4	True	0.02785632003351136
252511	loving difficult people	20015001	20015007	262	7	True	0.027437428002932245
252512	loving difficult people	43015012		244	1	False	0.025552413865326213
252513	loving difficult people	40018015		224	1	False	0.02345795371243062
252514	loving difficult people	40005043	40005048	210	6	True	0.021991831605403706
328819	protests	20031009		371	1	False	0.1536231884057971
328820	protests	20021013		303	1	False	0.12546583850931678
328821	protests	20022008		192	1	False	0.07950310559006211
328822	protests	40024012		166	1	False	0.06873706004140787
328823	protests	05001016	05001017	123	2	True	0.05093167701863354
328824	protests	47006001	47006018	107	18	True	0.0443064182194617
328825	protests	43016033		100	1	False	0.041407867494824016
328826	protests	44019034		90	1	False	0.037267080745341616
328827	protests	20014015		88	1	False	0.03643892339544513
328828	protests	48004016		86	1	False	0.03561076604554866
328829	protests	59005001	59005020	86	20	True	0.03561076604554866
328830	protests	23042001	23042025	51	25	True	0.02111801242236025
332437	quarrel	20017014		198	1	False	0.0912442396313364
332438	quarrel	20020003		187	1	False	0.08617511520737327
332439	quarrel	55002023	55002024	176	2	True	0.08110599078341015
332440	quarrel	56003009		134	1	False	0.06175115207373272
332441	quarrel	50002014		122	1	False	0.05622119815668203
332442	quarrel	20026017		122	1	False	0.05622119815668203
332443	quarrel	20018006		114	1	False	0.052534562211981564
332444	quarrel	20015018		113	1	False	0.05207373271889401
332445	quarrel	59004001	59004002	93	2	True	0.04285714285714286
332446	quarrel	40005009		93	1	False	0.04285714285714286
332447	quarrel	20029022		73	1	False	0.033640552995391704
332448	quarrel	45012018		70	1	False	0.03225806451612903
332449	quarrel	49004031	49004032	58	2	True	0.026728110599078342
332450	quarrel	59004001		54	1	False	0.02488479262672811
332451	quarrel	49004031		53	1	False	0.024423963133640553
332452	quarrel	46001010	46001011	44	2	True	0.020276497695852536
180933	guilt	62001009		748	1	False	0.10796766743648961
180934	guilt	45008001		478	1	False	0.06899538106235566
180935	guilt	45005001		305	1	False	0.04402424942263279
180936	guilt	45003023		305	1	False	0.04402424942263279
180937	guilt	42015007		266	1	False	0.038394919168591224
180938	guilt	59004007		266	1	False	0.038394919168591224
180939	guilt	19103001	19103022	231	22	True	0.03334295612009238
180940	guilt	60005007		210	1	False	0.03031177829099307
180941	guilt	59001014		189	1	False	0.027280600461893765
180942	guilt	62002001		185	1	False	0.02670323325635104
180943	guilt	47007010		181	1	False	0.026125866050808313
180944	guilt	45010013		174	1	False	0.025115473441108545
180945	guilt	61003009		144	1	False	0.020785219399538105
437514	using talents	60004010		1120	1	False	0.10196649672250546
437515	using talents	45012006		535	1	False	0.04870721048798252
437516	using talents	60004010	60004011	516	2	True	0.04697742170429716
437517	using talents	40025014	40025030	455	17	True	0.04142388929351785
437518	using talents	54004014		428	1	False	0.03896576839038601
437519	using talents	45012006	45012008	406	3	True	0.03696285506190823
437520	using talents	40005014	40005016	300	3	True	0.027312454479242534
437521	using talents	20018016		222	1	False	0.020211216314639475
251144	love of god	43003016		440	1	False	0.037996545768566495
251145	love of god	45005008		330	1	False	0.02849740932642487
251146	love of god	62004019		291	1	False	0.025129533678756477
251147	love of god	62004008		276	1	False	0.02383419689119171
251148	love of god	48002020		257	1	False	0.022193436960276338
251149	love of god	62004007		238	1	False	0.020552677029360967
251150	love of god	43015013		234	1	False	0.020207253886010364
287693	no sex before marriage	58013004		675	1	False	0.12948398235181277
287694	no sex before marriage	46007001	46007040	577	40	True	0.1106848263955496
287695	no sex before marriage	02022016		328	1	False	0.06291962401688088
287696	no sex before marriage	49005005		291	1	False	0.05582198350278151
287697	no sex before marriage	01002024		248	1	False	0.04757337425666603
287698	no sex before marriage	46006018	46006020	233	3	True	0.044695952426625746
287699	no sex before marriage	46006018		207	1	False	0.03970842125455592
287700	no sex before marriage	46007002		164	1	False	0.03145981200844044
287701	no sex before marriage	52004001	52004018	154	18	True	0.02954153078841358
287702	no sex before marriage	49005001	49005033	122	33	True	0.023403030884327644
287703	no sex before marriage	48005019		117	1	False	0.022443890274314215
287704	no sex before marriage	41010006	41010009	112	4	True	0.021484749664300785
287705	no sex before marriage	54004012		106	1	False	0.020333780932284672
358542	secular music	21007005		532	1	False	0.14331896551724138
358543	secular music	51003016		278	1	False	0.07489224137931035
358544	secular music	45012001	45012002	251	2	True	0.06761853448275862
358545	secular music	46010031		222	1	False	0.05980603448275862
358546	secular music	59004004		216	1	False	0.05818965517241379
358547	secular music	50004008		176	1	False	0.04741379310344827
358548	secular music	45014001	45014023	175	23	True	0.04714439655172414
358549	secular music	20017004		173	1	False	0.04660560344827586
358550	secular music	47006017		152	1	False	0.040948275862068964
358551	secular music	46006012		113	1	False	0.030441810344827586
358552	secular music	49005001	49005033	111	33	True	0.02990301724137931
358553	secular music	43012043		98	1	False	0.026400862068965518
358554	secular music	42021034		81	1	False	0.021821120689655173
397473	taking care of your body	46006019	46006020	844	2	True	0.13426662424435254
397474	taking care of your body	54004008		253	1	False	0.04024817053770283
397475	taking care of your body	64001002		250	1	False	0.03977091950365892
397476	taking care of your body	46010031		194	1	False	0.030862233534839325
397477	taking care of your body	42021034		190	1	False	0.030225898822780782
397478	taking care of your body	45012002		183	1	False	0.02911231307667833
397479	taking care of your body	46003016	46003017	170	2	True	0.027044225262488068
397480	taking care of your body	42012022		140	1	False	0.022271714922048998
397481	taking care of your body	45012001		126	1	False	0.0200445434298441
149258	gaining weight	20023020	20023021	220	2	True	0.12249443207126949
149259	gaining weight	46006019	46006020	169	2	True	0.09409799554565701
149260	gaining weight	20028007		138	1	False	0.07683741648106904
149261	gaining weight	20025016		134	1	False	0.07461024498886415
149262	gaining weight	20023002		129	1	False	0.07182628062360802
149263	gaining weight	54004008		114	1	False	0.06347438752783964
149264	gaining weight	05021020		108	1	False	0.060133630289532294
149265	gaining weight	50003019		104	1	False	0.05790645879732739
149266	gaining weight	20025027		93	1	False	0.05178173719376392
149267	gaining weight	26016049		76	1	False	0.042316258351893093
149268	gaining weight	50003018	50003019	68	2	True	0.0378619153674833
149269	gaining weight	05032015		52	1	False	0.028953229398663696
149270	gaining weight	46003016	46003017	44	2	True	0.024498886414253896
216527	interference	43003016		155	1	False	0.02697528715628263
216528	interference	43003016	43003017	138	2	True	0.024016707274625827
216529	interference	45012002		133	1	False	0.023146536721197354
216530	interference	66001001		133	1	False	0.023146536721197354
216531	interference	45003023		126	1	False	0.021928297946397494
216532	interference	40015014		126	1	False	0.021928297946397494
216533	interference	24029011		123	1	False	0.02140619561434041
222036	jesus blood	40026028		339	1	False	0.04533297673174646
222037	jesus blood	58009014		273	1	False	0.03650708745653918
222038	jesus blood	49001007		253	1	False	0.03383257555496122
222039	jesus blood	58009022		247	1	False	0.03303022198448783
222040	jesus blood	62001007		241	1	False	0.03222786841401444
222041	jesus blood	66012011		194	1	False	0.025942765445306232
222042	jesus blood	60002024		176	1	False	0.023535704733886064
222043	jesus blood	49002013		171	1	False	0.022867076758491575
222044	jesus blood	44020028		158	1	False	0.0211286440224659
222045	jesus blood	03017011		153	1	False	0.02046001604707141
74080	compassion	49004032		472	1	False	0.06631076144984546
74081	compassion	41006034		329	1	False	0.046220848552964315
74082	compassion	51003012	51003013	275	2	True	0.03863444787861759
74083	compassion	47001003	47001004	253	2	True	0.03554369204832818
74084	compassion	48006002		228	1	False	0.0320314695139084
74085	compassion	60003008		186	1	False	0.026130935656083168
74086	compassion	62003017		178	1	False	0.02500702444506884
74087	compassion	51003012		162	1	False	0.02275920202304018
74088	compassion	40014014		155	1	False	0.02177577971340264
74089	compassion	01006006		154	1	False	0.02163529081202585
74090	compassion	40009036		152	1	False	0.021354313009272267
74091	compassion	19103013		146	1	False	0.02051137960101152
265425	material possessions	40006019	40006021	637	3	True	0.08196088522902728
265426	material possessions	42012015		490	1	False	0.06304683479155944
265427	material possessions	42012033	42012034	472	2	True	0.06073082861554297
265428	material possessions	54006017	54006019	398	3	True	0.05120946989191971
265429	material possessions	40016026		312	1	False	0.04014410705095214
265430	material possessions	54006010		278	1	False	0.03576942871847658
265431	material possessions	62003017		270	1	False	0.03474009264024704
265432	material possessions	54006009		248	1	False	0.0319094184251158
265433	material possessions	40006024		224	1	False	0.028821410190427176
265434	material possessions	40006033		205	1	False	0.02637673700463201
265435	material possessions	62002016		190	1	False	0.024446731857951622
8564	aging	47004016		284	1	False	0.046618516086671044
8565	aging	20020029		233	1	False	0.03824688115561392
8566	aging	19071018		226	1	False	0.037097833223900194
8567	aging	19071009		203	1	False	0.033322390019697966
8568	aging	20016031		200	1	False	0.03282994090610637
8569	aging	18012012		190	1	False	0.03118844386080105
8570	aging	03019032		168	1	False	0.02757715036112935
8571	aging	23046004		136	1	False	0.02232435981615233
8572	aging	56002003		132	1	False	0.021667760998030205
8573	aging	19092012	19092015	131	4	True	0.02150361129349967
397454	taking care of widows	59001027		133	1	False	0.1592814371257485
397455	taking care of widows	54005003	54005004	121	2	True	0.14491017964071856
397456	taking care of widows	54005008		117	1	False	0.14011976047904193
397457	taking care of widows	02022022	02022023	92	2	True	0.11017964071856287
397458	taking care of widows	05015007	05015011	68	5	True	0.081437125748503
397459	taking care of widows	05024017	05024021	51	5	True	0.06107784431137724
397460	taking care of widows	54005009		48	1	False	0.05748502994011976
397461	taking care of widows	54005001	54005025	47	25	True	0.0562874251497006
397462	taking care of widows	19082003		40	1	False	0.04790419161676647
397463	taking care of widows	05014028	05014029	39	2	True	0.046706586826347304
397464	taking care of widows	44006001		23	1	False	0.027544910179640718
397465	taking care of widows	23001017		22	1	False	0.026347305389221556
397466	taking care of widows	08002005	08002016	17	12	True	0.02035928143712575
397467	taking care of widows	43019026		17	1	False	0.02035928143712575
254849	low self esteem	45012003		258	1	False	0.07210732252655115
254850	low self esteem	09016007		237	1	False	0.06623812185578536
254851	low self esteem	47010018		231	1	False	0.0645612073784237
254852	low self esteem	19139014		219	1	False	0.061207378423700394
254853	low self esteem	50004013		201	1	False	0.056176634991615425
254854	low self esteem	48006003		171	1	False	0.04779206260480715
254855	low self esteem	22004007		154	1	False	0.043040804918949134
254856	low self esteem	46010013		147	1	False	0.04108440469536054
254857	low self esteem	23006005		117	1	False	0.032699832308552265
254858	low self esteem	40011028	40011030	105	3	True	0.029346003353828955
254859	low self esteem	62003001		100	1	False	0.027948574622694244
254860	low self esteem	02004010	02004012	90	3	True	0.02515371716042482
254861	low self esteem	60002009		82	1	False	0.022917831190609278
254862	low self esteem	24001006	24001008	80	3	True	0.022358859698155393
254863	low self esteem	36003017		75	1	False	0.020961430967020682
27921	being a blessing to others	40005016		556	1	False	0.090524259198958
27922	being a blessing to others	50002003	50002004	361	2	True	0.058775643112992514
27923	being a blessing to others	50002001	50002030	302	30	True	0.04916965157929013
27924	being a blessing to others	42006031		247	1	False	0.04021491370888961
27925	being a blessing to others	47009008	47009011	233	4	True	0.037935525887333114
27926	being a blessing to others	01012001	01012020	176	20	True	0.028655161185281667
27927	being a blessing to others	20011025		173	1	False	0.028166720937805274
27928	being a blessing to others	49002010		167	1	False	0.02718984044285249
27929	being a blessing to others	60003009		150	1	False	0.024422012373819604
27930	being a blessing to others	40007012		148	1	False	0.024096385542168676
27931	being a blessing to others	64001011		148	1	False	0.024096385542168676
27932	being a blessing to others	59005016		133	1	False	0.021654184304786713
27933	being a blessing to others	45008028		127	1	False	0.02067730380983393
27934	being a blessing to others	58010024		125	1	False	0.020351676978183002
181068	guilt and shame	62001009		425	1	False	0.06663530887425526
181069	guilt and shame	23054004		327	1	False	0.051269990592662275
181070	guilt and shame	46010013		285	1	False	0.044684854186265284
181071	guilt and shame	62002001		222	1	False	0.034807149576669805
181072	guilt and shame	33007019		221	1	False	0.034650360614612734
181073	guilt and shame	19103008	19103012	182	5	True	0.028535591094386956
181074	guilt and shame	44008022		180	1	False	0.028222013170272814
181075	guilt and shame	45003023		177	1	False	0.027751646284101598
181076	guilt and shame	66021004		177	1	False	0.027751646284101598
181077	guilt and shame	44003019		162	1	False	0.02539981185324553
181078	guilt and shame	45010013		158	1	False	0.024772656005017248
181079	guilt and shame	43003017		158	1	False	0.024772656005017248
181080	guilt and shame	19040011	19040012	135	2	True	0.02116650987770461
181081	guilt and shame	23050007		128	1	False	0.02006898714330511
298702	our appearance	09016007		364	1	False	0.1566265060240964
298703	our appearance	60003003	60003004	275	2	True	0.11833046471600689
298704	our appearance	20031030		185	1	False	0.07960413080895008
298705	our appearance	54002009		150	1	False	0.06454388984509467
298706	our appearance	01001027		114	1	False	0.04905335628227195
298707	our appearance	03019028		98	1	False	0.04216867469879518
298708	our appearance	19139014		97	1	False	0.04173838209982788
298709	our appearance	05022005		93	1	False	0.040017211703958694
298710	our appearance	40023028		85	1	False	0.03657487091222031
298711	our appearance	59001023		81	1	False	0.034853700516351116
298712	our appearance	42012022	42012023	76	2	True	0.03270223752151463
298713	our appearance	60003003		73	1	False	0.03141135972461274
298714	our appearance	45012002		54	1	False	0.02323580034423408
298715	our appearance	01001026		53	1	False	0.02280550774526678
409231	the heart of man	24017009	24017010	608	2	True	0.04680523479599692
409232	the heart of man	42006045		429	1	False	0.03302540415704388
409233	the heart of man	20004023		421	1	False	0.03240954580446497
409234	the heart of man	19051010		403	1	False	0.031023864511162434
409235	the heart of man	09016007		338	1	False	0.026020015396458814
409236	the heart of man	26036026		328	1	False	0.02525019245573518
409237	the heart of man	41007021	41007023	315	3	True	0.02424942263279446
409238	the heart of man	24017009		303	1	False	0.023325635103926098
409239	the heart of man	01006005		262	1	False	0.0201693610469592
9500	all things are possible	40019026		344	1	False	0.09953703703703703
9501	all things are possible	42001037		324	1	False	0.09375
9502	all things are possible	50004013		245	1	False	0.0708912037037037
9503	all things are possible	41010027		214	1	False	0.061921296296296294
9504	all things are possible	41009023		210	1	False	0.06076388888888889
9505	all things are possible	23041010		169	1	False	0.048900462962962965
9506	all things are possible	41011024		168	1	False	0.04861111111111111
9507	all things are possible	40017020		162	1	False	0.046875
9508	all things are possible	24032017		132	1	False	0.03819444444444445
9509	all things are possible	42018027		128	1	False	0.037037037037037035
9510	all things are possible	18042002		120	1	False	0.034722222222222224
9511	all things are possible	45008031		104	1	False	0.03009259259259259
9512	all things are possible	01018014		91	1	False	0.026331018518518517
9513	all things are possible	24032027		75	1	False	0.021701388888888888
9514	all things are possible	23046010		74	1	False	0.02141203703703704
54304	caesar	40022021		207	1	False	0.1287313432835821
54305	caesar	41012017		198	1	False	0.12313432835820895
54306	caesar	42020025		168	1	False	0.1044776119402985
54307	caesar	44025008		108	1	False	0.06716417910447761
54308	caesar	44025021		100	1	False	0.06218905472636816
54309	caesar	43019015		89	1	False	0.05534825870646766
54310	caesar	42023002		84	1	False	0.05223880597014925
54311	caesar	43019012		77	1	False	0.04788557213930348
54312	caesar	44028019		72	1	False	0.04477611940298507
54313	caesar	42002001		61	1	False	0.03793532338308458
54314	caesar	44017007		57	1	False	0.03544776119402985
54315	caesar	44027024		52	1	False	0.03233830845771144
54316	caesar	44025010	44025012	52	3	True	0.03233830845771144
54317	caesar	42003001		48	1	False	0.029850746268656716
54318	caesar	44025011	44025012	40	2	True	0.024875621890547265
102465	dreadlocks	04006005		262	1	False	0.21998320738874896
